movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,domestic_gross,year
tt0315642,Wazir,Wazir,2016,103.0,"Action,Crime,Drama",7.1,15378,Relbig.,1100000.0,2016
tt0337692,On the Road,On the Road,2012,124.0,"Adventure,Drama,Romance",6.1,37886,IFC,744000.0,2012
tt4339118,On the Road,On the Road,2014,89.0,Drama,6.0,6,IFC,744000.0,2012
tt5647250,On the Road,On the Road,2016,121.0,Drama,5.7,127,IFC,744000.0,2012
tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,2013,114.0,"Adventure,Comedy,Drama",7.3,275300,Fox,58200000.0,2013
tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,2014,114.0,"Action,Crime,Drama",6.5,105116,Uni.,26300000.0,2014
tt0369610,Jurassic World,Jurassic World,2015,124.0,"Action,Adventure,Sci-Fi",7.0,539338,Uni.,652300000.0,2015
tt0372538,Spy,Spy,2011,110.0,"Action,Crime,Drama",6.6,78,Fox,110800000.0,2015
tt3079380,Spy,Spy,2015,119.0,"Action,Comedy,Crime",7.0,213908,Fox,110800000.0,2015
tt0376136,The Rum Diary,The Rum Diary,2011,119.0,"Comedy,Drama",6.2,94787,FD,13100000.0,2011
tt0376479,American Pastoral,American Pastoral,2016,108.0,"Crime,Drama",6.1,12898,LGF,544000.0,2016
tt0383010,The Three Stooges,The Three Stooges,2012,92.0,"Comedy,Family",5.1,28570,Fox,44300000.0,2012
tt0398286,Tangled,Tangled,2010,100.0,"Adventure,Animation,Comedy",7.8,366366,BV,200800000.0,2010
tt0401729,John Carter,John Carter,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,BV,73100000.0,2012
tt0409379,In Secret,In Secret,2013,107.0,"Crime,Drama,Thriller",6.2,7045,RAtt.,444000.0,2014
tt0409847,Cowboys & Aliens,Cowboys & Aliens,2011,119.0,"Action,Sci-Fi,Thriller",6.0,195889,Uni.,100200000.0,2011
tt0419692,Disconnect,Disconnect,2010,112.0,"Drama,Mystery,Sci-Fi",4.5,190,LD,1400000.0,2013
tt1433811,Disconnect,Disconnect,2012,115.0,"Drama,Thriller",7.5,70051,LD,1400000.0,2013
tt8413566,Disconnect,Disconnect,2018,107.0,"Comedy,Romance",8.1,15,LD,1400000.0,2013
tt0420293,The Stanford Prison Experiment,The Stanford Prison Experiment,2015,122.0,"Biography,Drama,History",6.9,32591,IFC,661000.0,2015
tt0427152,Dinner for Schmucks,Dinner for Schmucks,2010,114.0,Comedy,5.9,91546,P/DW,73000000.0,2010
tt0429493,The A-Team,The A-Team,2010,117.0,"Action,Adventure,Thriller",6.8,235256,Fox,77200000.0,2010
tt0431021,The Possession,The Possession,2012,92.0,"Horror,Mystery,Thriller",5.9,53649,LGF,49100000.0,2012
tt0433035,Real Steel,Real Steel,2011,127.0,"Action,Drama,Family",7.1,283534,BV,85500000.0,2011
tt0435651,The Giver,The Giver,2014,97.0,"Drama,Romance,Sci-Fi",6.5,104999,Wein.,45100000.0,2014
tt0435761,Toy Story 3,Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",8.3,682218,BV,415000000.0,2010
tt0443272,Lincoln,Lincoln,2012,150.0,"Biography,Drama,History",7.4,228701,BV,182200000.0,2012
tt0443465,Before We Go,Before We Go,2014,95.0,"Comedy,Drama,Romance",6.8,45181,RTWC,37200.0,2015
tt4453750,Before We Go,Before We Go,2014,84.0,"Documentary,Drama,News",7.0,22,RTWC,37200.0,2015
tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,112.0,"Action,Comedy,Fantasy",7.5,339338,Uni.,31500000.0,2010
tt0448694,Puss in Boots,Puss in Boots,2011,90.0,"Action,Adventure,Animation",6.6,133355,P/DW,149300000.0,2011
tt0451279,Wonder Woman,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,WB,412600000.0,2017
tt4028068,Wonder Woman,Wonder Woman,2014,60.0,Sci-Fi,4.2,20,WB,412600000.0,2017
tt4283448,Wonder Woman,Wonder Woman,2016,75.0,"Documentary,Drama,Sport",6.9,13,WB,412600000.0,2017
tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",7.9,535836,Fox,125000000.0,2012
tt0455323,Being Flynn,Being Flynn,2012,102.0,Drama,6.4,15780,Focus,540000.0,2012
tt0455407,The Crazies,The Crazies,2010,101.0,"Horror,Thriller",6.5,104465,Over.,39100000.0,2010
tt0455944,The Equalizer,The Equalizer,2014,132.0,"Action,Crime,Thriller",7.2,302302,Sony,101500000.0,2014
tt0458339,Captain America: The First Avenger,Captain America: The First Avenger,2011,124.0,"Action,Adventure,Sci-Fi",6.9,668137,Par.,176700000.0,2011
tt0458413,A Long Way Down,A Long Way Down,2014,96.0,"Comedy,Drama",6.4,29260,Magn.,13300.0,2014
tt0460890,The Only Living Boy in New York,The Only Living Boy in New York,2017,89.0,Drama,6.3,8727,RAtt.,624000.0,2017
tt0461336,Saving Private Perez,Salvando al Soldado Pérez,2011,105.0,"Adventure,Comedy,Western",6.0,1727,LGF,1400000.0,2011
tt0462335,High-Rise,High-Rise,2015,119.0,"Drama,Horror,Sci-Fi",5.6,33746,Magn.,346000.0,2016
tt0464154,Piranha 3D,Piranha 3D,2010,88.0,"Comedy,Horror",5.4,81327,W/Dim.,25000000.0,2010
tt0466893,Margaret,Margaret,2011,150.0,Drama,6.5,14708,FoxS,46500.0,2011
tt0470752,Ex Machina,Ex Machina,2014,108.0,"Drama,Mystery,Sci-Fi",7.7,424542,A24,25400000.0,2015
tt0471042,Tower Heist,Tower Heist,2011,104.0,"Action,Comedy,Crime",6.2,125102,Uni.,78000000.0,2011
tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",5.5,77577,Sony,142600000.0,2011
tt0472399,The Mechanic,The Mechanic,2011,93.0,"Action,Crime,Thriller",6.6,141254,CBS,29100000.0,2011
tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,2010,116.0,"Action,Adventure,Fantasy",6.6,254975,BV,90800000.0,2010
tt0475290,"Hail, Caesar!","Hail, Caesar!",2016,106.0,"Comedy,Drama,Music",6.3,111422,Uni.,30500000.0,2016
tt0477080,Unstoppable,Unstoppable,2010,98.0,"Action,Thriller",6.8,173019,Fox,81600000.0,2010
tt3070502,Unstoppable,Unstoppable,2013,65.0,Documentary,4.3,551,Fox,81600000.0,2010
tt9225192,Unstoppable,Seongnan hwangso,2018,116.0,"Action,Crime",6.5,576,Fox,81600000.0,2010
tt9906218,Unstoppable,Unstoppable,2019,84.0,Documentary,8.1,8,Fox,81600000.0,2010
tt0477302,Extremely Loud & Incredibly Close,Extremely Loud & Incredibly Close,2011,129.0,"Adventure,Drama,Mystery",6.9,93164,WB,31800000.0,2011
tt0478304,The Tree of Life,The Tree of Life,2011,139.0,"Drama,Fantasy",6.8,156266,FoxS,13300000.0,2011
tt0478970,Ant-Man,Ant-Man,2015,117.0,"Action,Adventure,Comedy",7.3,501213,BV,180200000.0,2015
tt0479997,Season of the Witch,Season of the Witch,2011,95.0,"Action,Adventure,Fantasy",5.4,85777,Rela.,24800000.0,2011
tt0480255,The Losers,The Losers,2010,97.0,"Action,Adventure,Crime",6.4,83876,WB,23600000.0,2010
tt3746918,The Losers,The Losers,2013,112.0,Drama,1.7,70,WB,23600000.0,2010
tt0480687,Hall Pass,Hall Pass,2011,105.0,"Comedy,Romance",5.9,113775,WB (NL),45100000.0,2011
tt0481499,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",7.2,176699,Fox,187200000.0,2013
tt0485985,Red Tails,Red Tails,2012,125.0,"Action,Adventure,Drama",5.9,31815,Fox,49900000.0,2012
tt0491152,Something Borrowed,Something Borrowed,2011,112.0,"Comedy,Drama,Romance",5.9,54314,WB,39000000.0,2011
tt0491175,Suburbicon,Suburbicon,2017,105.0,"Comedy,Crime,Drama",5.6,31294,Par.,5800000.0,2017
tt0491203,Tulip Fever,Tulip Fever,2017,105.0,"Drama,History,Romance",6.2,15037,Wein.,2500000.0,2017
tt0492389,Furry Vengeance,Furry Vengeance,2010,92.0,"Comedy,Family",3.8,14700,Sum.,17600000.0,2010
tt0493949,Ramona and Beezus,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",6.6,16086,Fox,26200000.0,2010
tt0498351,The Hero of Color City,The Hero of Color City,2014,77.0,"Animation,Family",4.0,431,Magn.,32200.0,2014
tt0498381,Rings,Rings,2017,102.0,"Drama,Horror,Mystery",4.5,34151,Par.,27800000.0,2017
tt0763831,A Thousand Words,A Thousand Words,2012,91.0,"Comedy,Drama",5.9,36387,P/DW,18500000.0,2012
tt0770703,What's Your Number?,What's Your Number?,2011,106.0,"Comedy,Romance",6.1,67922,Fox,14000000.0,2011
tt0770802,Samsara,Samsara,2011,102.0,"Documentary,Music",8.5,29725,Osci.,2700000.0,2012
tt0770828,Man of Steel,Man of Steel,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,WB,291000000.0,2013
tt0780653,The Wolfman,The Wolfman,2010,103.0,"Drama,Fantasy,Horror",5.8,97873,Uni.,62000000.0,2010
tt0787474,The Boxtrolls,The Boxtrolls,2014,96.0,"Adventure,Animation,Comedy",6.8,50763,Focus,50800000.0,2014
tt0787524,The Man Who Knew Infinity,The Man Who Knew Infinity,2015,108.0,"Biography,Drama",7.2,43575,IFC,3900000.0,2016
tt0790628,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,2013,100.0,"Adventure,Comedy,Fantasy",5.9,67549,WB (NL),22500000.0,2013
tt0790636,Dallas Buyers Club,Dallas Buyers Club,2013,117.0,"Biography,Drama",8.0,402462,Focus,27300000.0,2013
tt0790663,The First Grader,The First Grader,2010,103.0,"Biography,Drama,Romance",7.5,4052,NGE,332000.0,2011
tt0790724,Jack Reacher,Jack Reacher,2012,130.0,"Action,Crime,Thriller",7.0,284547,Par.,80100000.0,2012
tt0790736,R.I.P.D.,R.I.P.D.,2013,96.0,"Action,Adventure,Comedy",5.6,109078,Uni.,33600000.0,2013
tt0790770,Miles Ahead,Miles Ahead,2015,100.0,"Biography,Drama,Music",6.4,8498,SPC,2600000.0,2016
tt0795461,Scary Movie 5,Scary Movie 5,2013,86.0,Comedy,3.5,60139,W/Dim.,32000000.0,2013
tt0800054,The Guardians,The Guardians,2010,88.0,"Comedy,Family",7.8,68,MBox,177000.0,2018
tt6213362,The Guardians,Les Gardiennes,2017,138.0,"Drama,War",6.8,1314,MBox,177000.0,2018
tt6901956,The Guardians,The Guardians,2017,46.0,"Action,Adventure,Comedy",4.1,7,MBox,177000.0,2018
tt0800369,Thor,Thor,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,Par.,181000000.0,2011
tt0803096,Warcraft,Warcraft,2016,123.0,"Action,Adventure,Fantasy",6.9,225557,Uni.,47400000.0,2016
tt0804497,It's Kind of a Funny Story,It's Kind of a Funny Story,2010,101.0,"Comedy,Drama,Romance",7.1,125583,Focus,6400000.0,2010
tt0804509,The Mule,La mula,2013,100.0,"Comedy,Drama",6.2,653,WB,103800000.0,2018
tt2130270,The Mule,The Mule,2014,103.0,"Comedy,Crime,Drama",6.3,5788,WB,103800000.0,2018
tt7959026,The Mule,The Mule,2018,116.0,"Crime,Drama,Thriller",7.1,58955,WB,103800000.0,2018
tt0808510,Tooth Fairy,Tooth Fairy,2010,101.0,"Comedy,Family,Fantasy",5.0,37939,Fox,60000000.0,2010
tt7906260,Tooth Fairy,Toof,2019,86.0,Horror,2.6,64,Fox,60000000.0,2010
tt0810819,The Danish Girl,The Danish Girl,2015,119.0,"Biography,Drama,Romance",7.1,146873,Focus,11100000.0,2015
tt0810913,Jack and Jill,Jack and Jill,2011,91.0,Comedy,3.3,71361,Sony,74200000.0,2011
tt0810922,Take Me Home Tonight,Take Me Home Tonight,2011,97.0,"Comedy,Drama,Romance",6.3,48393,Rela.,6900000.0,2011
tt0815236,She's Out of My League,She's Out of My League,2010,104.0,"Comedy,Romance",6.4,117245,Par.,32000000.0,2010
tt0816442,The Book Thief,The Book Thief,2013,131.0,"Drama,War",7.6,119023,Fox,21500000.0,2013
tt0816692,Interstellar,Interstellar,2014,169.0,"Adventure,Drama,Sci-Fi",8.6,1299334,Par.,188000000.0,2014
tt0816711,World War Z,World War Z,2013,116.0,"Action,Adventure,Horror",7.0,553751,Par.,202400000.0,2013
tt0817177,Flipped,Flipped,2010,90.0,"Comedy,Drama,Romance",7.7,74937,WB,1800000.0,2010
tt2388050,Flipped,Flipped,2015,90.0,"Drama,Thriller",6.0,440,WB,1800000.0,2010
tt0817230,Valentine's Day,Valentine's Day,2010,125.0,"Comedy,Romance",5.7,107171,WB (NL),110500000.0,2010
tt0822847,Priest,Priest,2011,87.0,"Action,Adventure,Fantasy",5.7,108320,SGem,29100000.0,2011
tt0829150,Dracula Untold,Dracula Untold,2014,92.0,"Action,Drama,Fantasy",6.3,164829,Uni.,56300000.0,2014
tt0835418,The Babymakers,The Babymakers,2012,95.0,Comedy,5.0,8147,MNE,7900.0,2012
tt0837562,Hotel Transylvania,Hotel Transylvania,2012,91.0,"Animation,Comedy,Family",7.1,204571,Sony,148300000.0,2012
tt0840361,The Town,The Town,2010,125.0,"Crime,Drama,Thriller",7.6,322524,WB,92200000.0,2010
tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",7.0,120656,Focus,20800000.0,2010
tt0844993,Hoodwinked Too! Hood vs. Evil,Hoodwinked Too! Hood vs. Evil,2011,86.0,"Animation,Comedy,Crime",4.8,11281,Wein.,10100000.0,2011
tt0848537,Epic,Epic,2013,102.0,"Adventure,Animation,Family",6.7,95318,Fox,107500000.0,2013
tt0850709,Risen,Risen,2010,121.0,"Biography,Drama",5.3,182,Sony,36900000.0,2016
tt3231054,Risen,Risen,2016,107.0,"Action,Adventure,Drama",6.3,22813,Sony,36900000.0,2016
tt0857190,The Sweeney,The Sweeney,2012,112.0,"Action,Crime,Drama",6.1,18095,EOne,26700.0,2013
tt0860907,Evangelion: 3.0 You Can (Not) Redo,Evangerion shin gekijôban: Kyu,2012,96.0,"Action,Animation,Drama",7.0,8215,Elev.,175000.0,2014
tt0864835,Mr. Peabody & Sherman,Mr. Peabody & Sherman,2014,92.0,"Adventure,Animation,Comedy",6.8,57277,Fox,111500000.0,2014
tt0872230,My Soul to Take,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",4.8,18381,Uni.,14700000.0,2010
tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror",6.2,59266,SMod,1100000.0,2011
tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama",6.6,10652,SPC,4000000.0,2010
tt0879870,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",5.8,77709,Sony,80600000.0,2010
tt0881320,Sanctum,Sanctum,2011,108.0,"Adventure,Drama,Thriller",5.9,51318,Uni.,23200000.0,2011
tt0882977,Snitch,Snitch,2013,112.0,"Action,Drama,Thriller",6.5,78142,LG/S,42900000.0,2013
tt0884726,Legends of Oz: Dorothy's Return,Legends of Oz: Dorothy's Return,2013,88.0,"Adventure,Animation,Family",5.5,5351,CE,8500000.0,2014
tt0884732,The Wedding Ringer,The Wedding Ringer,2015,101.0,Comedy,6.7,66893,SGem,64500000.0,2015
tt0889573,The Switch,The Switch,2010,101.0,"Comedy,Drama,Romance",6.1,90661,Mira.,27800000.0,2010
tt0892318,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",6.6,86137,Sum.,53000000.0,2010
tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010,98.0,"Action,Adventure,Animation",8.1,611299,P/DW,217600000.0,2010
tt0892791,Shrek Forever After,Shrek Forever After,2010,93.0,"Adventure,Animation,Comedy",6.3,167532,P/DW,238700000.0,2010
tt0893412,From Prada to Nada,From Prada to Nada,2011,107.0,"Comedy,Drama,Romance",5.6,13644,LGF,3000000.0,2011
tt0896872,The Whistleblower,The Whistleblower,2010,112.0,"Action,Biography,Crime",7.2,29826,Gold.,1100000.0,2011
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012,169.0,"Adventure,Family,Fantasy",7.9,719629,WB (NL),303000000.0,2012
tt0903657,Love & Mercy,Love & Mercy,2014,121.0,"Biography,Drama,Music",7.4,32238,RAtt.,12600000.0,2015
tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154,WB,126600000.0,2016
tt0935075,Rabbit Hole,Rabbit Hole,2010,91.0,Drama,7.0,45357,LGF,2200000.0,2010
tt0938283,The Last Airbender,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734,Par.,131800000.0,2010
tt0944835,Salt,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204,Sony,118300000.0,2010
tt0945513,Source Code,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036,Sum.,54700000.0,2011
tt0947798,Black Swan,Black Swan,2010,108.0,"Drama,Thriller",8.0,648854,FoxS,107000000.0,2010
tt0947810,Green Zone,Green Zone,2010,115.0,"Action,Drama,Thriller",6.8,122132,Uni.,35100000.0,2010
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",7.0,525632,Sony,262000000.0,2012
tt0954947,The Killer Inside Me,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727,IFC,217000.0,2010
tt0955308,Robin Hood,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480,Uni.,105300000.0,2010
tt2363363,Robin Hood,Robin Hood,2013,92.0,"Action,Drama",6.3,78,Uni.,105300000.0,2010
tt4532826,Robin Hood,Robin Hood,2018,116.0,"Action,Adventure,Thriller",5.3,41588,Uni.,105300000.0,2010
tt6858500,Robin Hood,Robin Hood,2018,MISSING,MISSING,7.6,5,Uni.,105300000.0,2010
tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,143862,BV,63200000.0,2010
tt0964517,The Fighter,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539,Par.,93600000.0,2010
tt0968264,The Conspirator,The Conspirator,2010,122.0,"Crime,Drama,History",6.9,26416,RAtt.,11500000.0,2011
tt0970179,Hugo,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869,Par.,73900000.0,2011
tt7496196,Hugo,Hugo,2017,80.0,Documentary,7.9,11,Par.,73900000.0,2011
tt0970866,Little Fockers,Little Fockers,2010,98.0,"Comedy,Romance",5.5,99222,Uni.,148400000.0,2010
tt0974015,Justice League,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135,WB,229000000.0,2017
tt0975645,Hitchcock,Hitchcock,2012,98.0,"Biography,Comedy,Drama",6.8,68315,FoxS,6000000.0,2012
tt0978764,Sucker Punch,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371,WB,36400000.0,2011
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663,Fox,104400000.0,2010
tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430,Par.,77600000.0,2011
tt0985694,Machete,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320,Fox,26600000.0,2010
tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",6.3,128657,SGem,80000000.0,2010
tt0990407,The Green Hornet,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622,Sony,98800000.0,2011
tt0993842,Hanna,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178,Focus,40300000.0,2011
tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358,Par.,116900000.0,2013
tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488,P/DW,148400000.0,2010
tt1002563,The Young Messiah,The Young Messiah,2016,111.0,"Drama,Fantasy",5.6,2882,Focus,6500000.0,2016
tt1007029,The Iron Lady,The Iron Lady,2011,105.0,"Biography,Drama",6.4,96066,Wein.,30000000.0,2011
tt10075374,The Little Prince,The Little Prince,2019,93.0,Action,8.3,6,EOne,1300000.0,2016
tt1754656,The Little Prince,Le Petit Prince,2015,108.0,"Adventure,Animation,Drama",7.7,50015,EOne,1300000.0,2016
tt5317732,The Little Prince,The Little Prince,2015,MISSING,Documentary,7.8,6,EOne,1300000.0,2016
tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime",5.1,14120,OMNI/FSR,1200000.0,2011
tt1014763,Child 44,Child 44,2015,137.0,"Crime,Drama,History",6.5,59477,LG/S,1200000.0,2015
tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,43792,App.,3600000.0,2010
tt6168914,The Runaways,The Runaways,2019,108.0,Adventure,9.2,47,App.,3600000.0,2010
tt1020072,Selma,Selma,2014,128.0,"Biography,Drama,History",7.5,77633,Par.,52100000.0,2014
tt1020558,Centurion,Centurion,2010,97.0,"Action,Adventure,Drama",6.4,74085,Magn.,124000.0,2010
tt1020773,Certified Copy,Copie conforme,2010,106.0,"Drama,Romance",7.3,18210,IFC,1400000.0,2011
tt1020938,Babies,Bébé(s),2010,79.0,Documentary,7.1,6672,Focus,7300000.0,2010
tt1023114,The Way Back,The Way Back,2010,133.0,"Adventure,Drama,History",7.3,102126,NM,2700000.0,2011
tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",7.7,534683,WB,136000000.0,2012
tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133.0,Drama,6.2,93486,Fox,52500000.0,2010
tt1028576,Secretariat,Secretariat,2010,123.0,"Biography,Drama,Family",7.2,24536,BV,59700000.0,2010
tt1029231,Krrish 3,Krrish 3,2013,152.0,"Action,Adventure,Sci-Fi",5.3,18891,Eros,2200000.0,2013
tt1032751,The Warrior's Way,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",6.3,24271,Rela.,5700000.0,2010
tt1033575,The Descendants,The Descendants,2011,115.0,"Comedy,Drama",7.3,223464,FoxS,82600000.0,2011
tt5838908,The Descendants,The Descendants,2015,80.0,Drama,7.5,12,FoxS,82600000.0,2011
tt1034314,Iron Sky,Iron Sky,2012,93.0,"Action,Comedy,Sci-Fi",5.9,87609,EOne,122000.0,2012
tt1034389,The Eagle,The Eagle,2011,114.0,"Action,Adventure,Drama",6.2,61475,Focus,19500000.0,2011
tt1034415,Suspiria,Suspiria,2018,152.0,"Fantasy,Horror,Mystery",6.8,37360,Amazon,2500000.0,2018
tt1037705,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",6.9,271307,WB,94800000.0,2010
tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",5.6,112444,Sony,67099999.0,2010
tt1472211,The Bounty Hunter,The Bounty Hunter,2010,MISSING,MISSING,6.3,29,Sony,67099999.0,2010
tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010,110.0,"Action,Family,Fantasy",4.3,3119,Free,195000.0,2010
tt1043726,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",4.2,50352,LG/S,18800000.0,2014
tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012,122.0,"Comedy,Drama,Romance",7.7,621018,Wein.,132100000.0,2012
tt1047011,Unfinished Song,Song for Marion,2012,90.0,"Comedy,Drama,Music",7.0,6709,Wein.,1700000.0,2013
tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",6.1,23711,Fox,77300000.0,2012
tt1049402,Howl,Howl,2010,84.0,"Biography,Drama,Romance",6.8,12096,Osci.,617000.0,2010
tt2393827,Howl,Howl,2015,89.0,"Action,Fantasy,Horror",5.3,9732,Osci.,617000.0,2010
tt1051904,Goosebumps,Goosebumps,2015,103.0,"Adventure,Comedy,Family",6.3,72858,Sony,80100000.0,2015
tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",6.3,96144,Uni.,13800000.0,2010
tt1053810,The Big Year,The Big Year,2011,100.0,Comedy,6.2,39522,Fox,7200000.0,2011
tt1055292,Life as We Know It,Life as We Know It,2010,114.0,"Comedy,Drama,Romance",6.6,113077,WB,53400000.0,2010
tt1065073,Boyhood,Boyhood,2014,165.0,Drama,7.9,315584,IFC,25400000.0,2014
tt1067583,Water for Elephants,Water for Elephants,2011,120.0,"Drama,Romance",6.9,105812,Fox,58700000.0,2011
tt1067765,Adult World,Adult World,2013,97.0,"Comedy,Drama",6.2,15924,IFC,25400.0,2014
tt1067774,Monte Carlo,Monte Carlo,2011,109.0,"Adventure,Comedy,Family",5.8,38731,Fox,23200000.0,2011
tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,2011,96.0,"Action,Fantasy,Thriller",4.3,103608,Sony,51800000.0,2012
tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",5.4,24351,LGF,25100000.0,2018
tt1074638,Skyfall,Skyfall,2012,143.0,"Action,Adventure,Thriller",7.8,592221,Sony,304400000.0,2012
tt1075747,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",4.7,51860,WB,10500000.0,2010
tt1077368,Dark Shadows,Dark Shadows,2012,113.0,"Comedy,Fantasy,Horror",6.2,229818,WB,79700000.0,2012
tt1078897,Hysteria,Hysteria,2010,MISSING,"Horror,Thriller",6.7,49,SPC,1800000.0,2012
tt1435513,Hysteria,Hysteria,2011,100.0,"Comedy,Romance",6.7,29014,SPC,1800000.0,2012
tt5467982,Hysteria,Hysteria,2016,81.0,"Drama,Thriller",7.4,18,SPC,1800000.0,2012
tt1083452,Eddie the Eagle,Eddie the Eagle,2015,106.0,"Biography,Comedy,Drama",7.4,75331,Fox,15800000.0,2016
tt1085448,Lights Out,Lights Out,2010,MISSING,Drama,6.6,10,WB (NL),67300000.0,2016
tt1646127,Lights Out,Simon Werner a disparu...,2010,87.0,"Drama,Mystery,Thriller",6.4,971,WB (NL),67300000.0,2016
tt2611518,Lights Out,Lights Out,2013,MISSING,Drama,8.6,22,WB (NL),67300000.0,2016
tt4786282,Lights Out,Lights Out,2016,81.0,"Drama,Horror,Mystery",6.3,100650,WB (NL),67300000.0,2016
tt1086772,Blended,Blended,2014,117.0,"Comedy,Romance",6.5,106491,WB,46300000.0,2014
tt1091191,Lone Survivor,Lone Survivor,2013,121.0,"Action,Biography,Drama",7.5,246641,Uni.,125100000.0,2013
tt1091821,Noah,Noah,2012,MISSING,Animation,5.6,223,Par.,101200000.0,2014
tt1959490,Noah,Noah,2014,138.0,"Action,Adventure,Drama",5.8,229326,Par.,101200000.0,2014
tt2109176,Noah,Noah,2011,105.0,"Drama,Thriller",6.5,12,Par.,101200000.0,2014
tt1092026,Paul,Paul,2011,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567,Uni.,37400000.0,2011
tt5132504,Paul,Paul,2016,71.0,Drama,4.8,6,Uni.,37400000.0,2011
tt1092634,Shanghai,Shanghai,2010,105.0,"Crime,Drama,Mystery",6.4,8662,Wein.,46400.0,2015
tt2072227,Shanghai,Shanghai,2012,120.0,"Crime,Mystery,Thriller",7.2,9047,Wein.,46400.0,2015
tt1093357,The Darkest Hour,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",4.9,55071,Sum.,21400000.0,2011
tt4249090,The Darkest Hour,The Darkest Hour,2014,52.0,"Documentary,News",6.4,8,Sum.,21400000.0,2011
